Name,Score
hsa-mir-1270-1,0.27691623014351224
hsa-mir-548v,0.1722210398254734
hsa-mir-3648,0.16551620295627395
hsa-mir-1-2,-0.15798137170595816
hsa-mir-1180,0.15740924977388782
hsa-mir-29b-2,-0.15510673390766427
hsa-mir-421,0.14826230102072524
hsa-mir-3200,-0.12586180482518725
hsa-mir-1255a,-0.12571389022931467
hsa-mir-31,-0.12300978280888164
hsa-mir-342,0.12174188533258382
hsa-mir-379,-0.120529107197868
hsa-mir-326,-0.11721661198812525
hsa-mir-653,-0.1171128474710889
hsa-mir-1291,0.11607435786662075
hsa-mir-3607,0.1115556542680902
hsa-mir-1468,-0.10951022646989977
hsa-mir-3676,0.10925728528565279
hsa-mir-425,-0.10855658561813064
hsa-mir-887,-0.10814356055927359
hsa-mir-639,0.10632011731229729
hsa-mir-642a,0.10234009367483818
hsa-mir-7-3,0.10132093827013973
hsa-mir-155,-0.10098527990050447
hsa-mir-200a,-0.0976380547102061
hsa-mir-320e,-0.09695386656712776
hsa-mir-483,-0.09690808751198646
hsa-mir-3653,0.0931003707794338
hsa-mir-98,-0.09208399857715414
hsa-mir-891a,-0.09069594844632367
hsa-mir-7-2,0.08935705338663252
hsa-mir-16-2,-0.08691994809421329
hsa-mir-204,0.0866179822705757
hsa-mir-708,-0.08486845553973621
hsa-mir-1254,-0.0829631849050055
hsa-mir-3922,0.0817586831446865
hsa-mir-372,-0.08015403637265932
hsa-mir-320d-2,0.07993026058985808
hsa-mir-145,0.07959543617585203
hsa-mir-200c,0.0789800034806193
hsa-mir-193b,0.07895288187888314
hsa-mir-760,0.07858844730169201
hsa-mir-218-1,-0.07854515167799878
hsa-mir-429,-0.07797953286286079
hsa-mir-4326,0.07660660823125459
hsa-mir-3662,0.0743555121309895
hsa-mir-125b-2,0.0737744848966908
hsa-mir-210,0.07363430377166885
hsa-mir-3677,0.07331732403097244
hsa-mir-1910,0.07316300905296234
hsa-mir-3664,-0.07299405331786486
hsa-mir-92a-1,0.0716207228889062
hsa-mir-99a,0.07059109307929133
hsa-mir-153-2,-0.0704751643304822
hsa-mir-3150b,-0.07014677438195227
hsa-mir-196a-1,-0.06974443181279612
hsa-mir-200b,-0.0697044471056846
hsa-mir-26a-1,0.0691999000479284
hsa-mir-323,0.06864315856347998
hsa-mir-141,-0.06771109540530776
hsa-mir-1287,0.06720335232587388
hsa-mir-3199-2,-0.06672778446051703
hsa-mir-3615,-0.06632632422494893
hsa-mir-146b,-0.06580650775928906
hsa-mir-1301,0.06524485532376577
hsa-mir-3610,-0.06494271882145095
hsa-mir-15b,0.06446283146587363
